Ecosystem/Croptype,Geolocation,Time_Period,Yield,Year,Quarter,Province,Mean_Temp,Precipitation_Sum,Max_Wind_Gusts
Rainfed Palay,Catanduanes,2016 Quarter 4,4795.0,2016,4,Catanduanes,26.943028846618358,9367.09999813,99.72
Rainfed Palay,Masbate,2016 Quarter 4,50735.0,2016,4,Masbate,26.94887864026915,15335.30002065,80.28
Rainfed Palay,Sorsogon,2016 Quarter 4,8872.0,2016,4,Sorsogon,26.63038031884058,12785.89992416,94.32
Palay,Albay,2016 Quarter 4,55610.0,2016,4,Albay,26.46336195410628,15392.8000311,92.159996
Palay,Camarines Norte,2016 Quarter 4,30569.0,2016,4,Camarines Norte,26.236905247282607,13059.99990268,97.56
Palay,Camarines Sur,2016 Quarter 4,219615.0,2016,4,Camarines Sur,26.416332071680376,31798.89962101,102.6
Palay,Catanduanes,2016 Quarter 4,8025.0,2016,4,Catanduanes,26.943028846618358,9367.09999813,99.72
Palay,Masbate,2016 Quarter 4,62831.0,2016,4,Masbate,26.94887864026915,15335.30002065,80.28
Palay,Sorsogon,2016 Quarter 4,47028.0,2016,4,Sorsogon,26.63038031884058,12785.89992416,94.32
White Corn,Albay,2016 Quarter 4,799.0,2016,4,Albay,26.46336195410628,15392.8000311,92.159996
White Corn,Camarines Norte,2016 Quarter 4,159.0,2016,4,Camarines Norte,26.236905247282607,13059.99990268,97.56
White Corn,Camarines Sur,2016 Quarter 4,5447.0,2016,4,Camarines Sur,26.416332071680376,31798.89962101,102.6
White Corn,Catanduanes,2016 Quarter 4,95.0,2016,4,Catanduanes,26.943028846618358,9367.09999813,99.72
White Corn,Masbate,2016 Quarter 4,2668.0,2016,4,Masbate,26.94887864026915,15335.30002065,80.28
White Corn,Sorsogon,2016 Quarter 4,168.0,2016,4,Sorsogon,26.63038031884058,12785.89992416,94.32
Yellow Corn,Albay,2016 Quarter 4,10132.0,2016,4,Albay,26.46336195410628,15392.8000311,92.159996
Yellow Corn,Camarines Norte,2016 Quarter 4,0.0,2016,4,Camarines Norte,26.236905247282607,13059.99990268,97.56
Yellow Corn,Camarines Sur,2016 Quarter 4,26947.0,2016,4,Camarines Sur,26.416332071680376,31798.89962101,102.6
Yellow Corn,Catanduanes,2016 Quarter 4,60.0,2016,4,Catanduanes,26.943028846618358,9367.09999813,99.72
Yellow Corn,Masbate,2016 Quarter 4,570.0,2016,4,Masbate,26.94887864026915,15335.30002065,80.28
Yellow Corn,Sorsogon,2016 Quarter 4,92.0,2016,4,Sorsogon,26.63038031884058,12785.89992416,94.32
Corn,Albay,2016 Quarter 4,10931.0,2016,4,Albay,26.46336195410628,15392.8000311,92.159996
Corn,Camarines Norte,2016 Quarter 4,159.0,2016,4,Camarines Norte,26.236905247282607,13059.99990268,97.56
Corn,Camarines Sur,2016 Quarter 4,32394.0,2016,4,Camarines Sur,26.416332071680376,31798.89962101,102.6
Corn,Catanduanes,2016 Quarter 4,155.0,2016,4,Catanduanes,26.943028846618358,9367.09999813,99.72
Corn,Masbate,2016 Quarter 4,3238.0,2016,4,Masbate,26.94887864026915,15335.30002065,80.28
Corn,Sorsogon,2016 Quarter 4,260.0,2016,4,Sorsogon,26.63038031884058,12785.89992416,94.32
Irrigated Palay,Albay,2017 Quarter 1,38583.0,2017,1,Albay,25.253846054938272,13593.59999878,87.479996
Irrigated Palay,Camarines Norte,2017 Quarter 1,13760.0,2017,1,Camarines Norte,24.83777682962963,12154.4999792,80.28
Irrigated Palay,Camarines Sur,2017 Quarter 1,107165.0,2017,1,Camarines Sur,25.22591615885886,16200.29996326,81.0
Irrigated Palay,Catanduanes,2017 Quarter 1,6075.0,2017,1,Catanduanes,25.373906312345678,7300.99998474,83.88
Irrigated Palay,Masbate,2017 Quarter 1,11110.0,2017,1,Masbate,25.7220453962963,9509.19992719,89.64
Irrigated Palay,Sorsogon,2017 Quarter 1,15649.0,2017,1,Sorsogon,25.48951203111111,10796.80004213,104.03999
Rainfed Palay,Albay,2017 Quarter 1,5909.0,2017,1,Albay,25.253846054938272,13593.59999878,87.479996
Rainfed Palay,Camarines Norte,2017 Quarter 1,14640.0,2017,1,Camarines Norte,24.83777682962963,12154.4999792,80.28
Rainfed Palay,Camarines Sur,2017 Quarter 1,41158.0,2017,1,Camarines Sur,25.22591615885886,16200.29996326,81.0
Rainfed Palay,Catanduanes,2017 Quarter 1,4472.0,2017,1,Catanduanes,25.373906312345678,7300.99998474,83.88
Rainfed Palay,Masbate,2017 Quarter 1,20731.0,2017,1,Masbate,25.7220453962963,9509.19992719,89.64
Rainfed Palay,Sorsogon,2017 Quarter 1,6116.0,2017,1,Sorsogon,25.48951203111111,10796.80004213,104.03999
Palay,Albay,2017 Quarter 1,44492.0,2017,1,Albay,25.253846054938272,13593.59999878,87.479996
Palay,Camarines Norte,2017 Quarter 1,28400.0,2017,1,Camarines Norte,24.83777682962963,12154.4999792,80.28
Palay,Camarines Sur,2017 Quarter 1,148323.0,2017,1,Camarines Sur,25.22591615885886,16200.29996326,81.0
Palay,Catanduanes,2017 Quarter 1,10547.0,2017,1,Catanduanes,25.373906312345678,7300.99998474,83.88
Palay,Masbate,2017 Quarter 1,31841.0,2017,1,Masbate,25.7220453962963,9509.19992719,89.64
Palay,Sorsogon,2017 Quarter 1,21765.0,2017,1,Sorsogon,25.48951203111111,10796.80004213,104.03999
White Corn,Albay,2017 Quarter 1,710.0,2017,1,Albay,25.253846054938272,13593.59999878,87.479996
White Corn,Camarines Norte,2017 Quarter 1,385.0,2017,1,Camarines Norte,24.83777682962963,12154.4999792,80.28
White Corn,Camarines Sur,2017 Quarter 1,7478.0,2017,1,Camarines Sur,25.22591615885886,16200.29996326,81.0
White Corn,Catanduanes,2017 Quarter 1,45.0,2017,1,Catanduanes,25.373906312345678,7300.99998474,83.88
White Corn,Masbate,2017 Quarter 1,14786.0,2017,1,Masbate,25.7220453962963,9509.19992719,89.64
White Corn,Sorsogon,2017 Quarter 1,50.0,2017,1,Sorsogon,25.48951203111111,10796.80004213,104.03999
Yellow Corn,Albay,2017 Quarter 1,6451.0,2017,1,Albay,25.253846054938272,13593.59999878,87.479996
Yellow Corn,Camarines Norte,2017 Quarter 1,177.0,2017,1,Camarines Norte,24.83777682962963,12154.4999792,80.28
Yellow Corn,Camarines Sur,2017 Quarter 1,32650.0,2017,1,Camarines Sur,25.22591615885886,16200.29996326,81.0
Yellow Corn,Catanduanes,2017 Quarter 1,74.0,2017,1,Catanduanes,25.373906312345678,7300.99998474,83.88
Yellow Corn,Masbate,2017 Quarter 1,295.0,2017,1,Masbate,25.7220453962963,9509.19992719,89.64
Yellow Corn,Sorsogon,2017 Quarter 1,13.0,2017,1,Sorsogon,25.48951203111111,10796.80004213,104.03999
Corn,Albay,2017 Quarter 1,7161.0,2017,1,Albay,25.253846054938272,13593.59999878,87.479996
Corn,Camarines Norte,2017 Quarter 1,562.0,2017,1,Camarines Norte,24.83777682962963,12154.4999792,80.28
Corn,Camarines Sur,2017 Quarter 1,40128.0,2017,1,Camarines Sur,25.22591615885886,16200.29996326,81.0
Corn,Catanduanes,2017 Quarter 1,119.0,2017,1,Catanduanes,25.373906312345678,7300.99998474,83.88
Corn,Masbate,2017 Quarter 1,15081.0,2017,1,Masbate,25.7220453962963,9509.19992719,89.64
Corn,Sorsogon,2017 Quarter 1,63.0,2017,1,Sorsogon,25.48951203111111,10796.80004213,104.03999
Irrigated Palay,Albay,2017 Quarter 2,51731.0,2017,2,Albay,27.509532954822955,8721.0999791,78.479996
Irrigated Palay,Camarines Norte,2017 Quarter 2,16655.0,2017,2,Camarines Norte,27.186190771978023,6984.6000747,72.72
Irrigated Palay,Camarines Sur,2017 Quarter 2,141307.0,2017,2,Camarines Sur,27.61191025245025,16432.40011251,78.84
Irrigated Palay,Catanduanes,2017 Quarter 2,3838.0,2017,2,Catanduanes,27.53972004029304,3511.30001068,75.24
Irrigated Palay,Masbate,2017 Quarter 2,15432.0,2017,2,Masbate,27.82005696493982,9125.99996282,75.6
Irrigated Palay,Sorsogon,2017 Quarter 2,39308.0,2017,2,Sorsogon,27.622207531868135,6372.39999943,87.84
Rainfed Palay,Albay,2017 Quarter 2,8166.0,2017,2,Albay,27.509532954822955,8721.0999791,78.479996
Rainfed Palay,Camarines Norte,2017 Quarter 2,8234.0,2017,2,Camarines Norte,27.186190771978023,6984.6000747,72.72
Rainfed Palay,Camarines Sur,2017 Quarter 2,27816.0,2017,2,Camarines Sur,27.61191025245025,16432.40011251,78.84
Rainfed Palay,Catanduanes,2017 Quarter 2,4274.0,2017,2,Catanduanes,27.53972004029304,3511.30001068,75.24
Rainfed Palay,Masbate,2017 Quarter 2,37352.0,2017,2,Masbate,27.82005696493982,9125.99996282,75.6
Rainfed Palay,Sorsogon,2017 Quarter 2,15341.0,2017,2,Sorsogon,27.622207531868135,6372.39999943,87.84
Palay,Albay,2017 Quarter 2,59897.0,2017,2,Albay,27.509532954822955,8721.0999791,78.479996
Palay,Camarines Norte,2017 Quarter 2,24889.0,2017,2,Camarines Norte,27.186190771978023,6984.6000747,72.72
Palay,Camarines Sur,2017 Quarter 2,169123.0,2017,2,Camarines Sur,27.61191025245025,16432.40011251,78.84
Palay,Catanduanes,2017 Quarter 2,8112.0,2017,2,Catanduanes,27.53972004029304,3511.30001068,75.24
Palay,Masbate,2017 Quarter 2,52784.0,2017,2,Masbate,27.82005696493982,9125.99996282,75.6
Palay,Sorsogon,2017 Quarter 2,54649.0,2017,2,Sorsogon,27.622207531868135,6372.39999943,87.84
White Corn,Albay,2017 Quarter 2,1050.0,2017,2,Albay,27.509532954822955,8721.0999791,78.479996
White Corn,Camarines Norte,2017 Quarter 2,510.0,2017,2,Camarines Norte,27.186190771978023,6984.6000747,72.72
White Corn,Camarines Sur,2017 Quarter 2,6035.0,2017,2,Camarines Sur,27.61191025245025,16432.40011251,78.84
White Corn,Catanduanes,2017 Quarter 2,120.0,2017,2,Catanduanes,27.53972004029304,3511.30001068,75.24
White Corn,Masbate,2017 Quarter 2,2881.0,2017,2,Masbate,27.82005696493982,9125.99996282,75.6
White Corn,Sorsogon,2017 Quarter 2,41.0,2017,2,Sorsogon,27.622207531868135,6372.39999943,87.84
Yellow Corn,Albay,2017 Quarter 2,26893.0,2017,2,Albay,27.509532954822955,8721.0999791,78.479996
Yellow Corn,Camarines Norte,2017 Quarter 2,199.0,2017,2,Camarines Norte,27.186190771978023,6984.6000747,72.72
Yellow Corn,Camarines Sur,2017 Quarter 2,51775.0,2017,2,Camarines Sur,27.61191025245025,16432.40011251,78.84
Yellow Corn,Catanduanes,2017 Quarter 2,52.0,2017,2,Catanduanes,27.53972004029304,3511.30001068,75.24
Yellow Corn,Masbate,2017 Quarter 2,304.0,2017,2,Masbate,27.82005696493982,9125.99996282,75.6
Yellow Corn,Sorsogon,2017 Quarter 2,37.0,2017,2,Sorsogon,27.622207531868135,6372.39999943,87.84
Corn,Albay,2017 Quarter 2,27943.0,2017,2,Albay,27.509532954822955,8721.0999791,78.479996
Corn,Camarines Norte,2017 Quarter 2,709.0,2017,2,Camarines Norte,27.186190771978023,6984.6000747,72.72
Corn,Camarines Sur,2017 Quarter 2,57810.0,2017,2,Camarines Sur,27.61191025245025,16432.40011251,78.84
Corn,Catanduanes,2017 Quarter 2,172.0,2017,2,Catanduanes,27.53972004029304,3511.30001068,75.24
Corn,Masbate,2017 Quarter 2,3185.0,2017,2,Masbate,27.82005696493982,9125.99996282,75.6
Corn,Sorsogon,2017 Quarter 2,78.0,2017,2,Sorsogon,27.622207531868135,6372.39999943,87.84
Irrigated Palay,Albay,2017 Quarter 3,36850.0,2017,3,Albay,26.942888982487922,18379.90008872,97.2
Irrigated Palay,Camarines Norte,2017 Quarter 3,17293.0,2017,3,Camarines Norte,26.920233648550724,13331.59999292,104.76
Irrigated Palay,Camarines Sur,2017 Quarter 3,101992.0,2017,3,Camarines Sur,26.985365624559343,44149.90021247,117.72
Irrigated Palay,Catanduanes,2017 Quarter 3,5624.0,2017,3,Catanduanes,27.396836422705316,7595.60007332,78.12
Irrigated Palay,Masbate,2017 Quarter 3,6590.0,2017,3,Masbate,27.245837672360246,18052.30012311,74.88
Irrigated Palay,Sorsogon,2017 Quarter 3,5917.0,2017,3,Sorsogon,27.095769644927536,13511.60011291,94.67999
Rainfed Palay,Albay,2017 Quarter 3,1847.0,2017,3,Albay,26.942888982487922,18379.90008872,97.2
Rainfed Palay,Camarines Norte,2017 Quarter 3,4540.0,2017,3,Camarines Norte,26.920233648550724,13331.59999292,104.76
Rainfed Palay,Camarines Sur,2017 Quarter 3,16809.0,2017,3,Camarines Sur,26.985365624559343,44149.90021247,117.72
Rainfed Palay,Catanduanes,2017 Quarter 3,2499.0,2017,3,Catanduanes,27.396836422705316,7595.60007332,78.12
Rainfed Palay,Masbate,2017 Quarter 3,4204.0,2017,3,Masbate,27.245837672360246,18052.30012311,74.88
Rainfed Palay,Sorsogon,2017 Quarter 3,229.0,2017,3,Sorsogon,27.095769644927536,13511.60011291,94.67999
Palay,Albay,2017 Quarter 3,38697.0,2017,3,Albay,26.942888982487922,18379.90008872,97.2
Palay,Camarines Norte,2017 Quarter 3,21833.0,2017,3,Camarines Norte,26.920233648550724,13331.59999292,104.76
Palay,Camarines Sur,2017 Quarter 3,118801.0,2017,3,Camarines Sur,26.985365624559343,44149.90021247,117.72
Palay,Catanduanes,2017 Quarter 3,8123.0,2017,3,Catanduanes,27.396836422705316,7595.60007332,78.12
Palay,Masbate,2017 Quarter 3,10794.0,2017,3,Masbate,27.245837672360246,18052.30012311,74.88
Palay,Sorsogon,2017 Quarter 3,6146.0,2017,3,Sorsogon,27.095769644927536,13511.60011291,94.67999
White Corn,Albay,2017 Quarter 3,2040.0,2017,3,Albay,26.942888982487922,18379.90008872,97.2
White Corn,Camarines Norte,2017 Quarter 3,492.0,2017,3,Camarines Norte,26.920233648550724,13331.59999292,104.76
White Corn,Camarines Sur,2017 Quarter 3,1755.0,2017,3,Camarines Sur,26.985365624559343,44149.90021247,117.72
White Corn,Catanduanes,2017 Quarter 3,294.0,2017,3,Catanduanes,27.396836422705316,7595.60007332,78.12
White Corn,Masbate,2017 Quarter 3,16751.0,2017,3,Masbate,27.245837672360246,18052.30012311,74.88
White Corn,Sorsogon,2017 Quarter 3,69.0,2017,3,Sorsogon,27.095769644927536,13511.60011291,94.67999
Yellow Corn,Albay,2017 Quarter 3,6405.0,2017,3,Albay,26.942888982487922,18379.90008872,97.2
Yellow Corn,Camarines Norte,2017 Quarter 3,364.0,2017,3,Camarines Norte,26.920233648550724,13331.59999292,104.76
Yellow Corn,Camarines Sur,2017 Quarter 3,56921.0,2017,3,Camarines Sur,26.985365624559343,44149.90021247,117.72
Yellow Corn,Catanduanes,2017 Quarter 3,353.0,2017,3,Catanduanes,27.396836422705316,7595.60007332,78.12
Yellow Corn,Masbate,2017 Quarter 3,416.0,2017,3,Masbate,27.245837672360246,18052.30012311,74.88
Yellow Corn,Sorsogon,2017 Quarter 3,20.0,2017,3,Sorsogon,27.095769644927536,13511.60011291,94.67999
Corn,Albay,2017 Quarter 3,8445.0,2017,3,Albay,26.942888982487922,18379.90008872,97.2
Corn,Camarines Norte,2017 Quarter 3,856.0,2017,3,Camarines Norte,26.920233648550724,13331.59999292,104.76
Corn,Camarines Sur,2017 Quarter 3,58676.0,2017,3,Camarines Sur,26.985365624559343,44149.90021247,117.72
Corn,Catanduanes,2017 Quarter 3,647.0,2017,3,Catanduanes,27.396836422705316,7595.60007332,78.12
Corn,Masbate,2017 Quarter 3,17167.0,2017,3,Masbate,27.245837672360246,18052.30012311,74.88
Corn,Sorsogon,2017 Quarter 3,89.0,2017,3,Sorsogon,27.095769644927536,13511.60011291,94.67999
Irrigated Palay,Albay,2017 Quarter 4,48025.0,2017,4,Albay,26.252060291666666,22362.29998335,114.479996
Irrigated Palay,Camarines Norte,2017 Quarter 4,21923.0,2017,4,Camarines Norte,25.860326355978263,25824.30003986,161.64
Irrigated Palay,Camarines Sur,2017 Quarter 4,188651.0,2017,4,Camarines Sur,26.25469097972973,35477.50024706,141.84
Irrigated Palay,Catanduanes,2017 Quarter 4,3982.0,2017,4,Catanduanes,26.45405264371981,13278.39992494,99.0
Irrigated Palay,Masbate,2017 Quarter 4,11664.0,2017,4,Masbate,26.730646173913044,20852.30005177,100.799995
Irrigated Palay,Sorsogon,2017 Quarter 4,46585.0,2017,4,Sorsogon,26.354309873913046,17230.99994106,134.64
Rainfed Palay,Albay,2017 Quarter 4,13713.0,2017,4,Albay,26.252060291666666,22362.29998335,114.479996
Rainfed Palay,Camarines Norte,2017 Quarter 4,10054.0,2017,4,Camarines Norte,25.860326355978263,25824.30003986,161.64
Rainfed Palay,Camarines Sur,2017 Quarter 4,58487.0,2017,4,Camarines Sur,26.25469097972973,35477.50024706,141.84
Rainfed Palay,Catanduanes,2017 Quarter 4,7025.0,2017,4,Catanduanes,26.45405264371981,13278.39992494,99.0
Rainfed Palay,Masbate,2017 Quarter 4,51749.0,2017,4,Masbate,26.730646173913044,20852.30005177,100.799995
Rainfed Palay,Sorsogon,2017 Quarter 4,14003.0,2017,4,Sorsogon,26.354309873913046,17230.99994106,134.64
Palay,Albay,2017 Quarter 4,61738.0,2017,4,Albay,26.252060291666666,22362.29998335,114.479996
Palay,Camarines Norte,2017 Quarter 4,31977.0,2017,4,Camarines Norte,25.860326355978263,25824.30003986,161.64
Palay,Camarines Sur,2017 Quarter 4,247138.0,2017,4,Camarines Sur,26.25469097972973,35477.50024706,141.84
Palay,Catanduanes,2017 Quarter 4,11007.0,2017,4,Catanduanes,26.45405264371981,13278.39992494,99.0
Palay,Masbate,2017 Quarter 4,63413.0,2017,4,Masbate,26.730646173913044,20852.30005177,100.799995
Palay,Sorsogon,2017 Quarter 4,60588.0,2017,4,Sorsogon,26.354309873913046,17230.99994106,134.64
White Corn,Albay,2017 Quarter 4,898.0,2017,4,Albay,26.252060291666666,22362.29998335,114.479996
White Corn,Camarines Norte,2017 Quarter 4,170.0,2017,4,Camarines Norte,25.860326355978263,25824.30003986,161.64
White Corn,Camarines Sur,2017 Quarter 4,4876.0,2017,4,Camarines Sur,26.25469097972973,35477.50024706,141.84
White Corn,Catanduanes,2017 Quarter 4,480.0,2017,4,Catanduanes,26.45405264371981,13278.39992494,99.0
White Corn,Masbate,2017 Quarter 4,2940.0,2017,4,Masbate,26.730646173913044,20852.30005177,100.799995
White Corn,Sorsogon,2017 Quarter 4,104.0,2017,4,Sorsogon,26.354309873913046,17230.99994106,134.64
Yellow Corn,Albay,2017 Quarter 4,11683.0,2017,4,Albay,26.252060291666666,22362.29998335,114.479996
Yellow Corn,Camarines Norte,2017 Quarter 4,0.0,2017,4,Camarines Norte,25.860326355978263,25824.30003986,161.64
Yellow Corn,Camarines Sur,2017 Quarter 4,25942.0,2017,4,Camarines Sur,26.25469097972973,35477.50024706,141.84
Yellow Corn,Catanduanes,2017 Quarter 4,240.0,2017,4,Catanduanes,26.45405264371981,13278.39992494,99.0
Yellow Corn,Masbate,2017 Quarter 4,713.0,2017,4,Masbate,26.730646173913044,20852.30005177,100.799995
Yellow Corn,Sorsogon,2017 Quarter 4,68.0,2017,4,Sorsogon,26.354309873913046,17230.99994106,134.64
Corn,Albay,2017 Quarter 4,12581.0,2017,4,Albay,26.252060291666666,22362.29998335,114.479996
Corn,Camarines Norte,2017 Quarter 4,170.0,2017,4,Camarines Norte,25.860326355978263,25824.30003986,161.64
Corn,Camarines Sur,2017 Quarter 4,30818.0,2017,4,Camarines Sur,26.25469097972973,35477.50024706,141.84
Corn,Catanduanes,2017 Quarter 4,720.0,2017,4,Catanduanes,26.45405264371981,13278.39992494,99.0
Corn,Masbate,2017 Quarter 4,3653.0,2017,4,Masbate,26.730646173913044,20852.30005177,100.799995
Corn,Sorsogon,2017 Quarter 4,172.0,2017,4,Sorsogon,26.354309873913046,17230.99994106,134.64
Irrigated Palay,Albay,2018 Quarter 1,35897.0,2018,1,Albay,25.539049429012344,17188.39983032,104.76
Irrigated Palay,Camarines Norte,2018 Quarter 1,16327.0,2018,1,Camarines Norte,24.96021101296296,16260.40000745,91.079994
Irrigated Palay,Camarines Sur,2018 Quarter 1,104527.0,2018,1,Camarines Sur,25.416561152552553,21671.19996097,101.88
Irrigated Palay,Catanduanes,2018 Quarter 1,6643.0,2018,1,Catanduanes,25.709181697530862,10057.10005121,110.52
Irrigated Palay,Masbate,2018 Quarter 1,11315.0,2018,1,Masbate,26.062343069312167,9541.69997172,86.03999
Irrigated Palay,Sorsogon,2018 Quarter 1,18287.0,2018,1,Sorsogon,25.759735792592593,13066.80006045,113.76
Rainfed Palay,Albay,2018 Quarter 1,6578.0,2018,1,Albay,25.539049429012344,17188.39983032,104.76
Rainfed Palay,Camarines Norte,2018 Quarter 1,14751.0,2018,1,Camarines Norte,24.96021101296296,16260.40000745,91.079994
Rainfed Palay,Camarines Sur,2018 Quarter 1,43710.0,2018,1,Camarines Sur,25.416561152552553,21671.19996097,101.88
Rainfed Palay,Catanduanes,2018 Quarter 1,5580.0,2018,1,Catanduanes,25.709181697530862,10057.10005121,110.52
Rainfed Palay,Masbate,2018 Quarter 1,20674.0,2018,1,Masbate,26.062343069312167,9541.69997172,86.03999
Rainfed Palay,Sorsogon,2018 Quarter 1,6411.0,2018,1,Sorsogon,25.759735792592593,13066.80006045,113.76
Palay,Albay,2018 Quarter 1,42475.0,2018,1,Albay,25.539049429012344,17188.39983032,104.76
Palay,Camarines Norte,2018 Quarter 1,31078.0,2018,1,Camarines Norte,24.96021101296296,16260.40000745,91.079994
Palay,Camarines Sur,2018 Quarter 1,148237.0,2018,1,Camarines Sur,25.416561152552553,21671.19996097,101.88
Palay,Catanduanes,2018 Quarter 1,12223.0,2018,1,Catanduanes,25.709181697530862,10057.10005121,110.52
Palay,Masbate,2018 Quarter 1,31989.0,2018,1,Masbate,26.062343069312167,9541.69997172,86.03999
Palay,Sorsogon,2018 Quarter 1,24698.0,2018,1,Sorsogon,25.759735792592593,13066.80006045,113.76
White Corn,Albay,2018 Quarter 1,636.0,2018,1,Albay,25.539049429012344,17188.39983032,104.76
White Corn,Camarines Norte,2018 Quarter 1,408.0,2018,1,Camarines Norte,24.96021101296296,16260.40000745,91.079994
White Corn,Camarines Sur,2018 Quarter 1,8892.0,2018,1,Camarines Sur,25.416561152552553,21671.19996097,101.88
White Corn,Catanduanes,2018 Quarter 1,63.0,2018,1,Catanduanes,25.709181697530862,10057.10005121,110.52
White Corn,Masbate,2018 Quarter 1,13575.0,2018,1,Masbate,26.062343069312167,9541.69997172,86.03999
White Corn,Sorsogon,2018 Quarter 1,64.0,2018,1,Sorsogon,25.759735792592593,13066.80006045,113.76
Yellow Corn,Albay,2018 Quarter 1,6426.0,2018,1,Albay,25.539049429012344,17188.39983032,104.76
Yellow Corn,Camarines Norte,2018 Quarter 1,181.0,2018,1,Camarines Norte,24.96021101296296,16260.40000745,91.079994
Yellow Corn,Camarines Sur,2018 Quarter 1,33243.0,2018,1,Camarines Sur,25.416561152552553,21671.19996097,101.88
Yellow Corn,Catanduanes,2018 Quarter 1,77.0,2018,1,Catanduanes,25.709181697530862,10057.10005121,110.52
Yellow Corn,Masbate,2018 Quarter 1,259.0,2018,1,Masbate,26.062343069312167,9541.69997172,86.03999
